"label","feature2","feature8","text_2","feature3","feature7","feature4","feature10","feature9","feature5","feature1","feature6"
"positive",0.329008037551644,-0.695420451116238,"ph",-0.943403132181443,2.02008883950754,-0.660571895930427,0.0789945496780357,0.993639671828901,0.244460106294757,0.813806099999225,0.211287064885672
"negative",0.178684692278088,-0.534820884307724,"acid",-0.968078200072349,-0.627350568448205,1.019721396179,1.01214310822857,0.597104907447786,-1.35699764809479,1.80220416467664,0.500533653380703
"positive",3.88232546627976,1.59136302944731,"ph",-0.952014229536346,0.574503370649727,-0.992848527908372,0.0748954987676377,-0.0306225841758034,-2.23780720331596,1.14686867129446,-0.0468047581386879
"positive",-0.456616771896949,-0.76155779648978,"acid",1.09582098751386,0.279092129314607,-0.536449936881962,1.25518067765237,-0.158908455185936,-0.971123441158945,-0.0179626766050374,-0.187347719004981
"negative",-0.224763023961723,0.308450139506472,"ph",1.21967634893115,0.149887060091528,-0.35009767156534,-0.27792928053356,1.06181467690706,-1.96536129680079,0.760367402224025,-0.562580246215713
"negative",-1.75382091157785,-0.775185313279419,"ph",0.262144538045706,1.15110350045109,0.583876081355267,1.69079746612114,-0.519911916536588,-0.804395714782557,0.796241597807839,0.577945012507536
"positive",-0.447486212736648,-0.534407452968281,"ph",-0.614933749283812,0.307767634460562,-1.02963000983928,1.77433896134931,-0.235028689135751,-0.322214425058677,-0.41219533269743,2.89073111782615
"positive",0.223063756614118,-2.07937214571724,"acid",-1.06119845244864,-0.331472594151246,0.213361717240561,0.606087730359447,-1.04587848521883,-1.62616164391309,-1.11146658067483,0.0822389917746579
"negative",-0.98649492924552,-0.802049833964216,"metals",0.5147826870412,1.98345914507102,-0.0283125670324938,1.10994539483406,0.746789494150461,-2.05225408007305,0.766816005359179,-0.921908429952845
"positive",-0.349155550968603,-1.17371025661682,"acid",-0.479303479153408,-0.473986188260426,1.19175365073099,0.547238949385669,-1.74782582128079,0.771186701795051,1.11361217150128,0.998152937643764
"negative",0.401710718343499,-1.01430112871032,"metals",0.182017306066436,-1.14666219347528,-0.503340541817567,-0.893394147986542,-0.804414949033767,0.167309818958867,-0.396681869347536,-0.844662772552074
"negative",-0.196593727224902,-0.255984295116741,"metals",-0.747863069518334,0.958345911424802,0.458217498980027,-0.491592233039053,1.20238602956971,-0.00898526640611127,-0.647328905538745,1.97111711487818
"negative",0.0282726515946665,-0.184414249928416,"acid",-0.660590842893427,1.06610370479757,-0.754243860113859,0.519816296393585,-1.97042691742121,0.0244469325573459,-0.7085481225971,-0.620703396710873
"positive",-0.248626912258773,0.962452867662055,"acid",0.528187034988552,-0.997599543281944,-0.179495372416958,1.15962091580907,1.56246794398478,1.41139968918042,1.00327367787091,-0.78851520154601
"negative",2.16388358328972,0.611710133061959,"ph",-0.565820135202867,-0.319377153434477,1.72476333107642,-0.808264242662272,-1.70753044346578,-0.0739459416926729,-0.719979665108077,0.0871769511979036
"positive",1.58137090296301,1.5948057901846,"metals",0.138847057067164,-0.658647606922823,-1.35960426096418,-0.726432567343452,0.590295065431383,2.12520141234858,1.10262882144092,1.44536528955101
"positive",-0.110930851765627,-0.148860959136966,"acid",-0.633454357755557,-0.542203247234627,0.118035955061586,-1.49250082884813,1.00589828967278,-0.348404807943355,0.922586446899256,1.33005122816042
"positive",0.167041526348032,1.13289013988027,"metals",0.192424142043123,2.72319960490715,-0.439145991101379,0.515413527016622,1.87742852848933,-1.19069162480603,0.771794470433454,0.440255941473486
"positive",0.891076873371537,1.13808870906955,"ph",-0.104672592423953,-0.522212157352531,-0.623117701150052,-0.0831932160726689,0.746343923434065,1.25199399567244,0.65399652332058,-1.22553208212405
"negative",0.459178313187474,0.736194962200236,"acid",-1.26341017029736,-0.559020788916714,0.504458369968037,-0.143638682707403,0.973346554999735,-0.395372942711015,-0.330703734956719,-1.46004330927871
"positive",-1.18880007023123,0.409043863994725,"acid",-0.97602542198134,2.08379970002844,-0.403991265310387,0.355268380093915,1.0282632390514,-1.1230906283522,1.43724848555506,2.40783528926537
"positive",0.146019016770261,-0.829268834213052,"metals",1.02766936301978,0.473606422731129,1.17246410843734,-0.0627111673232029,1.98883422115256,-0.749763478271095,0.243394224601458,1.70382123292964
"positive",0.0782668616136373,-0.139540289465471,"acid",1.28697397301089,1.72055645241468,1.05227317431382,-0.426183992194796,0.439880721101036,-0.170164550180189,-0.133752156124703,0.533222483541074
"positive",-0.388372189479488,0.746927290206785,"acid",1.35799321107926,0.148961151527001,0.105243105316632,-1.04749069339821,-0.507689111379762,-0.180277486905578,0.88560642117436,0.280145965614235
"positive",-0.0391871406703115,-2.84361580542528,"ph",-0.0287833340576546,-0.702490770066397,-0.0538618927265451,-1.98732385400271,2.34879207567188,0.42440385500782,-0.973395830647911,1.44073225419174
"positive",0.83755999528762,-1.72084798727501,"metals",0.343720960988535,-1.53460215171213,-0.491528710750595,0.036420522758069,0.712777567566664,-0.062392510218624,0.110700187799229,-0.519567837619373
"positive",0.800583152064772,-0.797774818830521,"acid",-0.486959544295688,-1.91390546816862,-0.7437975067537,0.808704366631992,1.56173647095073,0.822645121054291,0.687828109043009,0.658624086452871
"negative",1.14455395358147,0.017772356522524,"acid",1.27760151422954,2.02580400762646,-0.365211408403654,-0.575606930567867,-0.851862667712667,-0.92498686486943,0.422029798717858,0.681487086114346
"negative",-0.488300361874471,0.965440954994184,"acid",0.575981107726925,0.744149640379152,1.21496441304526,1.52312963724774,-0.0958572990206267,1.42180650141962,0.411625777764173,-0.0771531370170193
"negative",0.252279496779132,-0.907978046603839,"acid",-1.36537368870806,0.639712299899474,1.18313574735082,0.970282623908043,1.10677744442983,-0.761843534925601,-0.979111117037172,0.0734527299339365
"positive",-0.290873327957584,-0.207667369140568,"acid",-0.638512460759895,0.908121935933275,-1.14576534769023,0.781402543654352,1.60299434415055,0.41116999904124,0.177925053305442,-0.226824699546476
"negative",-0.277963627987741,0.448657931413951,"ph",0.195353833451004,0.399783744212685,-0.287361486162416,-0.903192358334225,-0.39099091128154,-2.21549404286301,0.903349964836887,0.689321435609532
"negative",0.667493536765247,0.830078977435534,"acid",1.00044104580707,0.741556537390431,-1.22846981363741,0.200522586631166,-1.54384323739203,-0.88389408702182,-2.71248980292494,0.76470981349604
"positive",1.57100632759802,0.868176172456095,"ph",0.267066357037158,1.84256867169386,-1.65722139649679,-0.881251424260781,0.817395189783463,0.58691305154061,0.0790500171920514,1.2925728219007
"positive",-0.410020075406817,-1.01912977693953,"ph",-0.23400821753751,0.789390631820445,0.350211311805859,2.3314536334741,0.658911467929911,0.726697903824566,0.209969140073416,-0.371994039996124
"negative",0.520117060435792,1.08061365191911,"acid",-0.0099589705028196,0.872895754619018,-0.791858422223769,0.98315537194762,-0.747514911796039,1.06208733863804,0.910323940683413,-0.774852675599563
"positive",-1.10834629160795,-0.0503839521241576,"ph",-0.592515376254378,-0.880300445331186,0.367459160828269,-2.22898926947533,0.172088061860375,0.799419507235168,0.355648281988678,-0.372683100021425
"positive",0.574560546147041,-0.428396714278066,"ph",-0.750203171730285,0.922036062437537,0.376878856707825,-0.749245287596484,0.159566629962886,-1.11355783594997,1.15958689505977,-0.0780679139686268
"negative",-0.450824034274238,0.227701063229454,"acid",-1.83374677994374,0.907999508033617,-0.151937936004274,-0.597814040312044,-0.681688990626439,0.903416723714743,0.366465538370708,-1.57069430366448
"negative",1.01531255301745,-0.564200415685117,"ph",-1.31802133664005,0.696025214850694,0.912714650221325,-0.526169113686878,2.67951547174037,0.932917292544733,-1.18108337199498,-1.25056030510428
"positive",0.520668538761346,1.23612821097919,"acid",1.16222386853499,2.34172566566057,0.930352308051039,-0.52010381740687,1.62595057576074,-1.5417358196831,0.293908997158407,-0.72392638337026
"positive",-0.402806639921983,-1.10940210785591,"ph",0.0429501451069307,1.6441290159502,1.15329543933037,-1.22447938138336,0.442213828436757,-2.09434260009752,1.57940346685741,1.40782717522895
"negative",0.925575041489201,-1.80137907468309,"ph",-0.485005070789415,0.0803397688501671,1.36510180686153,0.58035720749672,-0.945972664151472,-0.744707744576479,-0.939100353408307,0.462161154867214
"positive",0.175210149979823,1.1996023300023,"metals",0.678019172627514,0.278742096173879,0.354128463340768,-1.1991071700061,1.67036145963084,0.567995951128055,-0.429614108880084,-1.03463514517352
"negative",-0.013523431432462,-0.575351062322217,"metals",1.5504267389934,0.453475159654878,1.21662587466632,0.418408752306516,-0.723185846615799,-0.0709998569041598,0.393324605248078,-0.47026772040584
"positive",1.04958349206372,0.815502848888241,"metals",0.43204233887476,1.45263597818092,-1.44966851010043,-0.730207723228448,-0.718437755625082,-0.859831898316987,-0.910493913776886,0.917718341707727
"positive",0.393455834391271,1.54090305890743,"acid",1.0001487580468,-0.517447534852613,0.649868653672114,-0.896815471316896,-1.90207532195204,0.324494525244461,-0.610947678825682,0.66530451461392
"negative",1.51593366767063,-1.45758212193435,"metals",2.05295517316141,0.343842599187324,0.184519939124837,1.2656815962015,0.396822814228302,2.37965022343078,0.19741303388306,1.6200126370326
"positive",0.594005918466042,0.611315710648364,"metals",-0.697635727874196,1.37085977841488,0.367766153342242,-0.845838156269597,-0.170916234967706,-1.59217283466281,-0.241339020617073,0.977229428437637
"positive",-1.07792034418155,-0.335286696952652,"acid",-0.530050350258889,-0.00734788590835178,0.700256840020557,0.131125812433527,1.60559429124899,0.493755891623681,-0.260277940072285,0.947474482039148
"negative",0.604201893907267,-0.404261787827724,"metals",-0.471606118434712,-1.43688212173576,-0.490572867734156,0.158058102365055,-1.10576348676624,0.391213741528719,-1.26896092180381,0.725428310537608
"negative",-0.845626600508825,-0.388739977154216,"ph",-0.216875523776408,0.510992546006047,-2.90570550265108,-0.128433573990729,-0.191372421134039,0.471529416518621,-0.319214678016374,0.68910545390543
"positive",-0.60309978975308,0.662302943916543,"ph",-1.57330435829633,0.920641602064418,-0.753482431714945,0.1854174022591,2.25519039275247,-1.1529098517792,0.239766578835445,2.77701227752876
"negative",-0.527064257594185,-0.435950651116311,"acid",0.170686708749006,0.781830448672201,0.500754379909134,-1.65620133901995,1.30048841858607,-1.46101296715667,-0.0698552017387334,-0.500553113573116
"negative",0.825992199789102,-0.631192085008278,"metals",0.084651871827456,-0.887287655886121,-1.01697509671195,1.2274039088185,-0.905961030819342,0.354766780478938,-0.437081490572211,-0.587173901464036
"positive",-0.677801462747758,-1.01634240909746,"acid",0.257829258684723,1.22237986418375,-0.377688044348488,0.165208648415746,0.553881933544647,0.45825895991006,1.63896169572425,0.278032013617595
"positive",-0.254157674792792,-0.486470425869597,"ph",0.661278455857446,1.01068416978026,1.01487549906945,-1.75459935870519,-0.0704978373473161,0.140392560619839,0.405328587480556,0.703926281296867
"negative",1.29718578314201,-0.0211217972168623,"metals",-1.24541394751556,0.99146918713823,-0.148649472612335,2.78705427465696,-0.324240386096495,-0.781406000076561,-1.92767635305798,-0.488622627334661
"negative",0.0662337658678068,0.658172117335456,"acid",-0.796718331031216,-1.54025904917732,0.817206481698618,-0.193029904618692,-0.926845073922602,0.289326365501422,-0.608048871004434,1.23422237967718
"positive",-0.484951318990181,-0.397673403097155,"acid",-0.390509307843124,1.76795395278154,0.359531677585932,0.489234719418547,1.12941582395636,-0.484191936462422,-0.255283239641718,1.99689985177576
"positive",0.219336905302132,0.767478275879662,"acid",-0.0718891855569543,1.7052904009864,-0.543192630586969,1.64571806321686,0.314754286577526,-1.62225475033486,1.89363080688605,2.16082072420388
"negative",-1.32237094819717,-0.380791174005184,"ph",-1.22132419141165,1.46416420827758,0.509143932464972,0.317797760874049,-0.58737473862895,-0.544381103321466,2.25367380603875,0.56412357146582
"positive",0.382467292769655,0.763947263618015,"metals",-0.276039733038872,-0.0623354505330863,0.403703888106653,-0.548423269702528,1.24855134203877,-0.513572358108689,0.0356549435875522,2.99923964646865
"negative",1.76862140078109,0.576690717231361,"acid",-0.157658271923878,0.568206657989332,0.357696047861591,0.977105770478777,0.475386336588497,-0.0227088050677632,-1.6280527247979,1.08007986530519
"positive",0.133780605228824,1.19428237968202,"ph",0.902643105284225,2.12745376240882,-0.439959467017145,-0.459114139242355,1.34461408873957,-1.20527712894052,1.79556885073208,-0.470323515993468
"negative",-0.631518083474088,-1.13419255369788,"acid",0.683938189146296,-1.68478261932055,-0.827713542106276,0.667936876318995,-0.424924257796423,0.308306553635076,-0.0396252239644574,-0.307969173120801
"negative",0.661386892670081,0.452100694877439,"acid",0.284221275770652,1.82176408414819,-0.413059507614775,0.784472990604405,1.25808955563343,0.355502921972963,0.0438559697790591,-0.702658261608831
"negative",-0.242746937950561,0.883062861386706,"metals",-2.05837747010672,-0.615011900249991,-0.40495901718309,2.6006445522106,0.616520943701827,1.60039467817468,0.565991729737443,-1.60156863358858
"positive",-0.239526156134018,0.649215333857911,"ph",-0.278719441134346,-0.456931229453411,0.118253120381019,-1.12527153652448,1.55804364870857,0.192593660756793,-0.193176464818766,-1.45117907851983
"negative",1.17408037139895,-2.02449647021573,"ph",0.459005183409014,-0.326321513028416,-1.58685221967292,0.660556468984918,0.0692097175958666,-0.72785509502779,0.813966079684505,-1.5202775995026
"negative",0.0567483703310896,-0.60374041821284,"acid",1.11367449152062,-0.483323671196251,0.971805284394601,0.060334419093506,0.957639233420455,0.965059528729427,-1.4097722851476,0.20302653240485
"positive",0.779796573661715,-0.767176143499723,"acid",-0.568359436775109,0.22035826335082,1.4762913859926,-1.04481584950335,0.467255220839373,1.72243075774092,-0.546201164815379,1.48908572772243
"positive",1.55244887401799,-0.831438201092352,"acid",1.24689582455113,0.957888042766384,0.249283075796038,-0.0843991311849035,-0.185825889913421,0.841542415844391,-1.61343847531861,0.455867315897939
"positive",-0.168558479530299,0.746220780786423,"ph",-0.757274377474219,0.394394795373417,1.72844296307234,1.21323514191745,0.776294020345352,0.33824440257432,2.18170413233636,0.180987410072026
"negative",0.964040479166705,-0.0320959275150187,"acid",-0.149727454638579,-1.13236430480303,-1.02740422785314,0.314118343186818,0.150797472262157,1.13860660248447,-0.244325810448892,1.24284065219533
"positive",-1.04668673054938,1.21363404110513,"metals",-0.0228326344557769,1.10284511702463,0.282858774947016,-0.518051044128454,0.778938986160151,-0.662354891004967,1.08491998331317,0.474792313182595
"positive",1.19387895043958,0.286015782221797,"acid",1.91992898409445,0.0741610378364944,-1.10535062069886,0.885563072786611,-0.67259178545888,-2.37763943677898,0.0787757144999625,0.683720212198288
"positive",0.630043300127023,-0.397114907082669,"ph",-0.793955133280973,0.77293798476271,-0.898766302299601,0.483702917628785,-0.221104761285524,0.00165305156577354,-1.09895117735995,-0.0934371308930009
"positive",1.86230928460624,-0.543884287340035,"metals",0.866075369138453,1.17245109706512,0.244204299747401,0.114558201165871,1.64152846694597,-0.992861458091057,-0.719208958952642,0.253897166882598
"negative",0.459103093366698,0.386833316353298,"metals",-0.311072699182779,0.666484649486073,0.226994003728017,-1.92452360011606,-0.829190159557138,0.509963261364394,0.194696771163319,-0.543926850640942
"positive",0.916573120503737,-0.685866371058015,"metals",0.39543411018534,0.0834438909103565,0.171756114713042,-2.71420893773835,1.49451695797109,-0.538059667220323,1.56217154977525,1.09218844362679
"negative",0.0437758099454851,-0.30121550539623,"acid",-1.72209967513169,-0.345076686662324,-0.1295148644418,-0.256904214308731,0.0865222552734047,0.410700201226089,0.966570459558383,-0.156669158899382
"negative",0.545825512805419,-0.717485649285972,"ph",0.832750081382828,-0.101317312430029,0.92508131409768,0.682171588459846,0.397986972601162,-0.912545245440044,-1.18899390420144,0.00209994286343913
"positive",0.439189621869854,0.128168417532653,"acid",-0.102909441765768,-0.484628785274739,-0.0763903522565185,1.13416444533398,-0.177230617373775,-1.60188326455775,1.44307445204305,0.672053174776924
"negative",1.05766500771373,0.328719948592734,"metals",0.576665038019085,-0.231564678805701,-0.308673491216568,0.368980869055356,-1.86296444705004,-1.85158258975322,0.123800002509924,0.173376750760923
"negative",0.308288592453955,1.06975440321811,"acid",-1.46923760922746,-1.10671022268751,-0.726995160637075,1.37648563515284,0.428902873087919,1.72087326964358,1.03495971481664,-0.57798192588654
"negative",0.534937140492565,1.18845028023237,"metals",0.80312485995941,1.33915504399672,2.35896482521931,-0.646299943242624,-3.67896269151807,0.15605196376318,-0.0388530155949605,-0.161965238441816
"negative",-1.93704394786795,-0.221308773673048,"ph",-0.079139452564072,-0.809533694221499,0.0570988655431321,2.19631090563399,1.61782162477005,0.474403647131734,0.824506905702236,-0.840246677274506
"positive",-0.398000830480253,-0.995782073812679,"metals",-0.382832900920521,1.80149422255048,0.519281766693923,-0.619900172891576,2.63855018808878,1.12121629823733,-1.10189960253254,1.25910207542021
"negative",-0.876351110809913,-0.458053210732518,"metals",0.915662285336869,-0.875968052979056,-1.014787710002,1.13628894639243,0.79536683543439,-0.324351758691358,-1.49230170504743,0.133845487606479
"negative",2.21007164373263,1.28181183358267,"acid",0.410189475062417,-0.59169509105508,-0.332007773655261,-1.08322570392893,0.53256396376655,0.417724155295666,-0.429008873052316,0.577994275104758
"positive",1.99441636717209,1.53608894218209,"metals",0.0377134497985432,-0.995404239500891,-0.502209310368658,0.305831060239044,-0.738282074759278,0.221913434517554,0.946321208634295,0.440067913392269
"positive",0.783464611149442,-0.116634195815853,"metals",-1.3424700245502,2.12144831850058,0.765208303901603,1.01873355856633,0.077211488958125,-0.364429282154635,1.00651777902964,-0.113560024340391
"negative",1.11111549731516,-1.9816729106556,"ph",1.43501416043082,-1.20799263321047,1.91473393025563,-0.449696504637666,-0.357478559252973,0.429662134616945,0.718620433438306,0.345949643778693
"negative",0.0572725361670267,-0.230211553763161,"acid",-0.0850633505209718,0.237013693853504,0.16719129050506,1.45502687259044,0.151979346035624,-0.978876162974914,-1.10997966515272,0.0918259208145191
"positive",0.526162275961719,0.562077804347769,"acid",0.187308278607942,1.89136105112784,-1.16478922580771,0.743503038852954,-1.09147361069803,-0.284937727272369,-1.20794287533859,-0.0714660467729518
"negative",-0.912566767685278,-1.91407023550865,"ph",-1.1449757743531,-0.864575870329512,-0.431085711245302,-0.369189959782581,-0.53226390916955,-0.576149498902753,-0.51548338705006,-0.388978686907504
"negative",0.777082413260827,0.0260029622504511,"ph",0.932806677826114,-0.274359247650918,1.14554369537371,-1.00425601171523,-0.285312070554316,0.795191717556449,-0.40240506874898,-0.316498726746351
"negative",-0.942411670728323,-0.59089113224442,"metals",-0.325781595751748,1.02025703193943,-1.11814959320778,-1.45932000359443,1.48476598755532,2.5247812043939,0.929410789840289,0.821799282975263
"positive",0.20620243378459,-0.0147181999527284,"acid",0.689095732911012,1.88461464007281,-1.22522850848996,-1.667163701266,0.196308078139907,0.184198763403575,1.6650780664101,0.218406580267744
"negative",0.665658519413869,0.346384721932296,"metals",-1.61172822509192,9.12526434241861e-05,-2.02790527511927,-1.00436984642389,0.0163986494733668,1.45864947944324,-0.869515383971849,-0.39987032541897
"negative",-0.586196841348602,-1.51273863104614,"metals",-0.936100894959524,2.68083798963824,-0.202619494766095,0.00567684697314063,1.41689916362769,0.64185920432714,-0.501958914994503,0.562303588406599
"negative",-1.1985322308651,-0.505276320084279,"ph",0.516929284385539,0.620667381594937,-0.957677366039643,-0.76754605266505,0.153124903228178,-0.697224434667173,-0.445949741846248,-0.0241138729889268
"negative",-0.748914267765478,0.979014702122208,"ph",-0.193341131289871,0.0861347087824375,-0.736684298913092,1.41702438508736,-0.463127118972404,-1.44475036436383,-1.32176060460589,0.252555904880647
"positive",0.185232585908898,-1.0640011884453,"metals",-0.45048209808042,0.942487826713019,-0.165762546594127,1.45406212185673,0.669141982983067,-0.0737996273867724,0.692461279650613,3.73439866082814
"negative",0.183942558420151,-0.499944110695215,"acid",0.699105421958203,-0.412296866301674,-0.397553541612765,-1.23554875870448,0.808009335624117,0.993503662822686,-0.856267559603121,0.162642297504915
"positive",0.511659150165178,-0.13342102995099,"ph",-1.45464007045471,-0.685731093753244,1.0418187451464,1.64106757870965,-0.177518570249011,-0.65356432477113,-1.31359407834267,-0.981644848133337
"positive",-0.64733637087655,0.864756636721864,"ph",0.4875255279757,0.923811481761934,-1.78311606186234,-1.04439323027001,0.362884058496531,-0.610335486963328,0.438235468178261,0.794095505976233
"negative",-0.162870288621612,0.00577389059349931,"ph",-1.03232416135523,1.96665329445999,-0.52924037871492,-0.544934624799125,-1.2485744185191,0.201548246825831,-0.457074726749862,0.207825447269958
"negative",0.759371395893647,2.69039039045261,"ph",-0.804092944051587,1.44400507503311,-0.310309928879176,1.68568672405319,-0.311494236670978,0.296034368079425,-0.107332417849013,0.18170308846588
"negative",-1.10214650199805,-0.0232914152943175,"metals",-0.199918841902382,1.4342899582015,-0.644867124950886,2.51611497186772,-2.40949878963357,-0.819129389686386,3.08432591912887,-1.10228306396726
"negative",-1.64248304377394,-1.34420503841582,"acid",0.644229650095909,-1.58825283971256,-0.274485369279243,-0.098387058028898,0.123460793723859,0.491763520170666,0.492890310159485,-2.73425716362241
"positive",-0.888886840709553,-0.184923396482767,"metals",-0.0599779772763815,-0.672248483916158,0.656296456218163,1.61715772505614,0.453910709638233,-0.0534282614725449,0.249903988052393,1.02177694154486
"negative",-1.50533089676654,-0.592970110914265,"ph",-0.100089251762643,-0.136618125293631,-2.57801530082375,-0.0248738491508649,-0.139168622005428,-0.483206578944579,0.237184604233124,-1.53833194689782
"positive",-0.345036958300825,-0.96239768117756,"acid",-0.387467794240207,1.76515459085462,-3.90450537809674,-0.776350872256072,-0.0484899022447419,1.0129793742868,1.97642136518827,1.2817028285864
"positive",0.443809557653531,1.18277729973603,"acid",-0.280829173261932,-0.88508865408978,-1.60315766896949,0.813434915070329,0.300529600921345,1.26426233049225,0.926628404562843,1.38418258291325
"negative",0.42629700366133,-0.177122737486314,"metals",-0.395193581635266,0.953464952400896,1.68732260521026,-0.176869225419046,-0.341433352292979,0.0670796614517132,0.706740078759857,0.366871771108981
"negative",0.750462820330121,1.48880523886481,"ph",-1.12742526230529,-0.631621531366124,-0.498439571302202,1.16242195393493,-2.17315551631978,0.389815931711482,0.762730578725992,-1.73257849433508
"negative",1.05245199755085,-1.31601620828684,"ph",-0.841364725179829,-0.634088137416256,-0.90684747376643,0.356784064485551,0.290184292259524,-1.14350854459956,-0.0392826185922917,-1.59692860264992
"negative",0.0228861435684382,0.611429473901054,"metals",-0.94962740495466,0.583804995615212,-0.163398604666886,0.366426162073084,-0.643061044428147,-1.11106556874641,-2.36843106530353,0.367024019800201
"negative",0.759861455660563,0.420970647135736,"metals",0.74339947087236,1.2012500399031,-0.808319630792467,-0.0360298682267555,0.750027498639037,-2.4051009723201,-0.178364749511364,1.33656425452072
"negative",-0.638375662989698,-1.1177811524916,"acid",1.53851564097948,-0.148805359146975,-0.970363420036622,0.857227329659431,0.773351359174709,0.972028832896638,-0.504514085121845,2.21006726444858
"positive",-1.37513625846838,-1.63236898393466,"acid",0.813964731029852,-0.376102927603151,-1.41124728710591,0.526583594289527,2.49370357895523,-0.548386601491102,1.77497634862875,1.78923495618608
"negative",1.87907014737536,0.971487866278255,"ph",2.95256343490607,0.443904736742644,-1.23706297011183,-1.09055510487904,0.374192249303885,-1.32753231694407,0.600963839018699,0.960059934803374
"positive",-0.194181836158393,-0.179608111461567,"acid",-0.729498052045495,0.565989750860542,0.591077084898884,1.16349541766226,1.47279875586275,-1.12911021653754,0.284234494349645,-0.0311709153442415
"positive",-2.20380173342753,0.53807651074956,"acid",-0.502946277004884,1.32405263326073,0.406452899894755,-1.33962050985569,0.538060417441052,-0.772796620245727,0.990066220365809,0.222293776669205
"negative",-1.26810906715748,0.104108256684567,"metals",1.6972640933117,-0.745901755279167,-0.21103925638997,-1.90924674557083,-0.13815294929545,-0.126033288288345,-0.14651082117065,-0.122509490046154
"negative",-0.273136435471577,-1.27866461754078,"acid",-1.51828066826292,2.38720806660385,-1.54751021715315,-0.382730302293923,0.745829393380947,1.59550145500318,0.624617208969402,0.291340456772503
"negative",0.129759301469599,0.925708016130163,"ph",-0.00496017992589467,-0.0160806201898472,-0.988593687720842,1.80151585070816,-0.0952676506989117,0.964987360291364,0.303458578672183,0.524613353170181
"negative",-0.357086966601406,1.02071395152351,"metals",-1.35626050737219,0.734510665952877,-1.32413477279997,-0.25767648218883,-0.742736566275082,-0.306098790699713,0.0895408544127517,-1.25340440812759
"negative",0.0965911570208668,-1.7041590983018,"acid",1.8857859968277,-0.639490789998704,-0.627005739634518,-0.335196168722033,-0.0185881295124199,0.878225064769934,2.62887067080995,0.814721341032554
"negative",0.566475719029051,1.63963032204545,"metals",1.998104150095,0.512488274467131,0.110762335006979,-0.856587051414324,-1.10526768176634,-0.551493670384422,-0.335210442221879,1.07431457582559
"negative",-1.67598804959993,0.220195713367165,"ph",0.437360651632011,0.613661835554455,-0.128182667895092,-0.0644938002702512,1.74443470284303,0.297157886730834,-0.443214305884142,-0.860637325186817
"negative",0.515159371123291,0.0433824993987693,"acid",2.17531502230111,0.490931383482238,-0.0937202142420192,-0.639734552811422,-0.319914204287347,-0.676116386304431,-0.336444581528843,-1.11326773877398
"negative",0.752122325880763,1.09592940024783,"acid",0.496443968623538,1.18560845867103,-0.78679327766793,-0.717245550346021,0.113913873076715,-0.377443881591562,-1.38041567514476,0.23987614171463
"negative",-0.0920139907350279,-0.292483537667555,"acid",-1.42139065665627,-0.240008266232538,-0.162026262083549,0.4859124469964,-0.997726211652248,-1.13020431580366,-2.02242648657749,0.37618985647115
"positive",-0.0406066053221021,1.22483168133492,"acid",0.465776477023157,1.53068848410844,2.67834712737816,-1.15586154717698,-0.759480828331407,-1.08329826733208,-0.207159118144781,1.06919574031418
"negative",-0.825351066415174,-0.103751904272198,"acid",-0.103917309217058,0.77028007581739,0.854849436647404,-1.78629346853163,-0.73524085191855,-0.436223138632653,0.122128526913095,0.659315006388941
"positive",2.09939182829195,-1.31293725628145,"acid",-0.801847609989034,-0.191167612884802,0.0148606225491617,0.586527574487439,-0.606669746357545,0.596796084982113,1.18074724154573,-0.405107580001735
"negative",-2.09166740843127,-1.72872010832232,"acid",-0.297452859337309,-0.706092389589331,1.29729997395908,0.30203405720737,0.333036410961935,-0.288620695057723,0.384631820042642,0.557503632095405
"negative",1.08791382653352,0.832032112827127,"acid",0.555118437738245,0.194206246910099,-0.39426745808105,-1.0473454064062,-2.20631408810176,-1.0167837146141,0.190690578923634,-1.31439886332521
"negative",-0.511142097399162,-1.45274348140426,"ph",1.0222042320011,-0.913563193729515,0.686186218167366,1.46857966002076,-1.16755959671082,-0.867040520771251,-2.65281859472802,-0.46490431716653
"negative",-0.835249521970879,-0.542516916917262,"ph",-0.016392392532104,2.84404701862439,0.17447776304795,0.0796379575670922,2.07478267977133,-0.965642157694359,0.837692827764595,0.118240881529484
"negative",0.83810981275877,0.389691049670459,"ph",-0.295205187323121,0.949353955190977,1.31831944516977,0.881077050273879,-1.06773764752603,1.46585937629191,-1.05702521444758,-0.408989226498582
"positive",-0.895278866195676,-1.08969603095402,"ph",0.184898220691238,0.560329142153138,-0.304313747273264,0.121132974588993,-0.256145635071282,-0.13471339380918,-0.633331454315429,1.98080403962286
"negative",0.118775725832282,-0.21358134615189,"metals",-0.307883123111783,2.03158594991787,2.25269872149316,0.874444155002431,0.886250061276691,0.447783248070022,-0.212031021817824,1.27485331361622
"negative",-2.08350693359091,-0.396688724661781,"metals",-0.803010756221422,-0.350297513243153,1.2350277731572,-0.906750003768147,0.306596735773738,0.122504865415786,-0.70024820607011,-0.582603622114172
"negative",-0.619230392235637,0.751278849936912,"acid",0.475286822087379,0.95784820805289,0.279425195921473,-0.555015537153409,0.184505766802199,0.202580929797734,-0.0349389001920383,0.294644672097453
"negative",0.812134793275774,-1.33286590154787,"acid",0.467589620144261,0.779006545375977,-1.19207562756485,-1.92517225799741,-1.06134258093337,-0.94593959250953,-1.92196004275925,0.202979371714271
